"Taxa","Year","Rep","r1","r2","r3","r4","r5","r6","Amylose","Fat","Cal.g","Starch","Protein"
"PI656076","2017","2",0,0,0,0,0,1,9.79,1.78,4042.52,70.22,11.99
"PI656077","2017","2",0,0,0,0,0,1,7.28,2.65,4088.47,70.11,11.12
"PI656078","2017","2",0,0,0,0,0,1,18.72,3.04,4203.88,63.41,16.43
"PI656079","2017","2",0,0,0,0,0,1,12.48,2.7,4135.65,68.93,12.06
"PI656080","2017","2",0,0,0,0,0,1,10.09,0.64,3976.78,72.24,10.63
"PI656082","2017","2",0,0,0,0,0,1,9.66,2,4066.25,67,11.22
"PI656083","2017","2",0,0,0,0,0,1,9.04,2.16,4074.22,69.8,10.71
"PI656085","2017","2",0,0,0,0,0,1,19.17,2.31,4077.38,69.96,10.3
"PI656086","2017","2",0,0,0,0,0,1,16.35,1.75,4142.89,65.53,13.98
"PI656088","2017","2",0,0,0,0,0,1,13.4,2.4,4057.32,70.41,11.39
"PI656089","2017","2",0,0,0,0,0,1,11.73,2.32,4104.71,64.7,13.2
"PI656090","2017","2",0,0,0,0,0,1,8.88,2.81,4144.5,68.28,12.01
"PI656092","2017","2",0,0,0,0,0,1,16.78,2.75,4106.9,65.04,12.74
"PI656093","2017","2",0,0,0,0,0,1,16.44,2.72,4100.68,70.5,10.16
"PI656094","2017","2",0,0,0,0,0,1,15.24,2.39,4144.14,65.25,13.12
"PI656095","2017","2",0,0,0,0,0,1,19.34,2.12,4109.96,68.06,11.45
"PI656096","2017","2",0,0,0,0,0,1,12.98,1.74,4008.44,72.43,9.43
"PI656097","2017","2",0,0,0,0,0,1,12.33,1.72,4024.48,69.13,12.58
"PI656098","2017","2",0,0,0,0,0,1,16.6,2.47,4083.33,68.95,10.4
"PI656099","2017","2",0,0,0,0,0,1,13.74,1.63,3981.22,73.1,9.53
"PI656100","2017","2",0,0,0,0,0,1,7.58,2.34,4099.17,71.41,11.47
"PI656101","2017","2",0,0,0,0,0,1,13.97,2.59,4120.24,66.98,13.03
"PI656102","2017","2",0,0,0,0,0,1,12.46,2.18,4102.62,67.74,11.43
"PI656103","2017","2",0,0,0,0,0,1,13.18,2.38,4093.61,70.22,10.23
"PI656104","2017","2",0,0,0,0,0,1,18.82,2.73,4055.05,62.28,9.3
"PI656105","2017","2",0,0,0,0,0,1,13.98,1.38,3997.3,72.24,7.98
"PI656107","2017","2",0,0,0,0,0,1,13.53,2.35,4074.23,69.39,10.81
"PI656108","2017","2",0,0,0,0,0,1,14.41,1.85,4127.43,68.74,12.66
"PI656109","2017","2",0,0,0,0,0,1,14.23,2.17,4111.77,68.7,12.6
"PI656110","2017","2",0,0,0,0,0,1,16.47,3.1,4132.07,63.17,10.44
"PI656111","2017","2",0,0,0,0,0,1,15.52,2.48,4014.14,72.97,7.86
"PI656112","2017","2",0,0,0,0,0,1,16.09,2.78,4074.62,66.25,12.13
"PI656113","2017","2",0,0,0,0,0,1,19.4,6.04,4371.81,63.03,12.23
"PI656114","2017","2",0,0,0,0,0,1,11.8,1.96,4058.44,67.44,12.57
"PI656115","2017","2",0,0,0,0,0,1,8.52,2.11,4119.18,68.47,14.09
"PI656116","2017","2",0,0,0,0,0,1,15.11,2.64,4098.05,67.86,10.87
"PI656117","2017","2",0,0,0,0,0,1,11.2,1.13,3975.12,72.8,10.39
"PI656118","2017","2",0,0,0,0,0,1,6.28,1.24,4073.56,68.1,12.05
"PI656119","2017","2",0,0,0,0,0,1,15.05,1.87,4102.12,66.72,13.63
"PI656121","2017","2",0,0,0,0,0,1,13.07,2.02,4123,67.1,12.31
"PI659691","2017","2",0,0,0,0,0,1,10.34,1.13,3930.24,74.49,7.83
"PI659695","2017","2",0,0,0,0,0,1,12.56,2.69,4085.08,67.11,11.78
"PI659696","2017","2",0,0,0,0,0,1,11.28,1.25,3952.25,71.96,7.85
"PI659753","2017","2",0,0,0,0,0,1,13.5,2.05,3962.93,73.15,8.85
